,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,item,condition,sentence,target,alternative,(lstm 0 at word 1),(lstm 0 at word 2),(lstm 0 at word 3),(lstm 0 at word 4),(lstm 0 at word 5),(lstm 0 at word 6),(lstm 0 at word 7),(lstm 0 at word 8),(lstm 0 at word 9),(lstm 0 at word 10),(lstm 1 at word 1),(lstm 1 at word 2),(lstm 1 at word 3),(lstm 1 at word 4),(lstm 1 at word 5),(lstm 1 at word 6),(lstm 1 at word 7),(lstm 1 at word 8),(lstm 1 at word 9),(lstm 1 at word 10),(lstm 2 at word 1),(lstm 2 at word 2),(lstm 2 at word 3),(lstm 2 at word 4),(lstm 2 at word 5),(lstm 2 at word 6),(lstm 2 at word 7),(lstm 2 at word 8),(lstm 2 at word 9),(lstm 2 at word 10),(lstm 3 at word 1),(lstm 3 at word 2),(lstm 3 at word 3),(lstm 3 at word 4),(lstm 3 at word 5),(lstm 3 at word 6),(lstm 3 at word 7),(lstm 3 at word 8),(lstm 3 at word 9),(lstm 3 at word 10),(lstm 4 at word 1),(lstm 4 at word 2),(lstm 4 at word 3),(lstm 4 at word 4),(lstm 4 at word 5),(lstm 4 at word 6),(lstm 4 at word 7),(lstm 4 at word 8),(lstm 4 at word 9),(lstm 4 at word 10),rnng 0 correct (surprisal),rnng 1 correct (surprisal),rnng 2 correct (surprisal),rnng 3 correct (surprisal),rnng 4 correct (surprisal),lstm 0 (surprisal),lstm 1 (surprisal),lstm 2 (surprisal),lstm 3 (surprisal),lstm 4 (surprisal)
10,10,10,10,Wagers23_1_SPU,SPU,The industrialists who the activist criticize always put profit above concern for the environment,-1,-1,14.749526977539062,3.3966217041015625,7.242976188659668,9.980023384094238,10.259992599487305,11.670754432678223,7.504643440246582,12.017006874084473,7.802940368652344,12.208173751831055,14.434175491333008,2.906979560852051,6.739132881164551,10.738520622253418,10.269627571105957,10.587535858154297,8.110361099243164,9.993383407592773,8.273262023925781,11.076923370361328,14.440710067749023,3.803341865539551,7.06939697265625,10.892498970031738,10.154468536376953,10.423820495605469,7.056427001953125,10.12137222290039,7.226295471191406,9.919464111328125,14.291356086730957,3.2990646362304688,7.572164535522461,9.872480392456055,10.104514122009277,9.52746868133545,7.469744682312012,10.014047622680664,7.599801063537598,11.198722839355469,14.417447090148926,3.744527816772461,6.517126083374023,10.243450164794922,11.39969253540039,10.53331184387207,7.713277339935303,11.438089370727539,8.365596771240234,10.443574905395508,124.571,135.039,131.474,122.254,127.211,106.18818521499634,103.08917045593262,100.94912815093994,99.97228050231934,104.35757684707642
11,11,11,11,Wagers23_1_SPG,SPG,The industrialists who the activist criticizes always put profit above concern for the environment,-1,-1,14.749526977539062,3.3966217041015625,7.242976188659668,9.980023384094238,11.097855567932129,11.705909729003906,7.101532459259033,12.391551971435547,8.148813247680664,11.87767219543457,14.434175491333008,2.906979560852051,6.739132881164551,10.738520622253418,11.182695388793945,11.013903617858887,7.922895431518555,10.193138122558594,8.21816635131836,10.548873901367188,14.440710067749023,3.803341865539551,7.06939697265625,10.892498970031738,12.75826358795166,10.067405700683594,7.317065715789795,10.166428565979004,7.193075180053711,9.736686706542969,14.291356086730957,3.2990646362304688,7.572164535522461,9.872480392456055,11.921113967895508,9.432418823242188,7.770151615142822,9.64085578918457,7.717382431030273,11.082395553588867,14.417447090148926,3.744527816772461,6.517126083374023,10.243450164794922,11.922503471374512,10.622591972351074,7.562915802001953,11.490365982055664,8.601165771484375,9.845499038696289,121.236,129.507,128.364,120.607,126.735,107.07549238204956,103.98337745666504,103.37047481536865,101.62450933456421,104.4391860961914
12,12,12,12,Wagers23_1_PSU,PSU,The industrialist who the activists criticizes always puts profit above concern for the environment,-1,-1,13.91203784942627,3.443746566772461,7.186636924743652,10.637956619262695,12.611651420593262,10.677802085876465,7.510810375213623,11.0591459274292,7.81981086730957,12.50448989868164,13.290899276733398,4.752025604248047,7.487056255340576,12.025181770324707,10.903717041015625,10.472183227539062,8.841172218322754,9.747657775878906,7.790610313415527,11.769140243530273,13.41958236694336,4.827310562133789,6.2402544021606445,12.140023231506348,13.343801498413086,9.7579984664917,7.701998233795166,9.899442672729492,7.533649444580078,9.645612716674805,13.66506576538086,4.592592239379883,7.226963996887207,10.177831649780273,12.449640274047852,9.746149063110352,8.194286346435547,10.217491149902344,7.387056350708008,11.68288803100586,13.749267578125,5.114232063293457,6.412405967712402,11.778884887695312,12.510965347290039,9.50790023803711,8.959602355957031,11.230201721191406,7.626116752624512,10.854048728942871,130.809,137.315,129.102,129.327,131.893,107.00302600860596,107.66676902770996,104.67690086364746,104.86784934997559,107.00402164459229
13,13,13,13,Wagers23_1_PSG,PSG,The industrialist who the activists criticize always puts profit above concern for the environment,-1,-1,13.91203784942627,3.443746566772461,7.186636924743652,10.637956619262695,9.7474365234375,11.099026679992676,7.598140239715576,11.005203247070312,7.781721115112305,12.418278694152832,13.290899276733398,4.752025604248047,7.487056255340576,12.025181770324707,9.502175331115723,9.782573699951172,8.519742965698242,10.0259428024292,7.82110595703125,12.176578521728516,13.41958236694336,4.827310562133789,6.2402544021606445,12.140023231506348,10.298095703125,10.210441589355469,8.386215209960938,9.849388122558594,7.660484313964844,9.752751350402832,13.66506576538086,4.592592239379883,7.226963996887207,10.177831649780273,9.720711708068848,9.498662948608398,8.275930404663086,10.11981201171875,7.337320327758789,11.775433540344238,13.749267578125,5.114232063293457,6.412405967712402,11.778884887695312,9.69156551361084,10.242109298706055,8.352800369262695,11.122812271118164,7.550965309143066,10.990283012390137,126.124,135.91299999999998,131.287,128.805,131.852,104.26882362365723,105.64881229400635,102.95720767974854,101.83860492706299,104.25540351867676
14,14,14,14,Wagers23_1_PPU,PPU,The industrialists who the activists criticizes always put profit above concern for the environment,-1,-1,14.749526977539062,3.3966217041015625,7.242976188659668,8.969747543334961,13.105249404907227,11.232098579406738,6.333878517150879,12.513504981994629,7.964122772216797,11.998666763305664,14.434175491333008,2.906979560852051,6.739132881164551,9.001846313476562,11.047334671020508,10.769071578979492,7.840714931488037,10.034753799438477,8.309340476989746,10.932126998901367,14.440710067749023,3.803341865539551,7.06939697265625,9.76119613647461,13.717004776000977,10.097017288208008,7.050697326660156,10.300561904907227,7.065046310424805,9.732572555541992,14.291356086730957,3.2990646362304688,7.572164535522461,9.302184104919434,13.16283893585205,9.820353507995605,7.506087303161621,9.951204299926758,7.8757758140563965,11.475577354431152,14.417447090148926,3.744527816772461,6.517126083374023,9.691179275512695,12.743896484375,9.64150619506836,7.658285617828369,11.584815979003906,8.281859397888184,10.576602935791016,124.584,128.539,126.133,119.002,126.106,106.9946346282959,102.25435781478882,102.98305892944336,103.14165925979614,104.6917576789856
15,15,15,15,Wagers23_1_PPG,PPG,The industrialists who the activists criticize always put profit above concern for the environment,-1,-1,14.749526977539062,3.3966217041015625,7.242976188659668,8.969747543334961,8.666780471801758,11.807697296142578,7.1166534423828125,12.306129455566406,7.956048011779785,12.175063133239746,14.434175491333008,2.906979560852051,6.739132881164551,9.001846313476562,8.582210540771484,10.306356430053711,7.9803009033203125,10.166179656982422,8.491233825683594,11.310981750488281,14.440710067749023,3.803341865539551,7.06939697265625,9.76119613647461,8.789237976074219,10.310840606689453,7.109377861022949,10.33985710144043,7.138016700744629,9.912986755371094,14.291356086730957,3.2990646362304688,7.572164535522461,9.302184104919434,8.90999984741211,9.504537582397461,7.771066188812256,10.019984245300293,7.720083236694336,11.55034351348877,14.417447090148926,3.744527816772461,6.517126083374023,9.691179275512695,9.279997825622559,10.315553665161133,7.938312530517578,11.487068176269531,8.300470352172852,10.657211303710938,122.029,130.399,124.862,117.987,121.454,103.80097818374634,100.01280117034912,98.66143226623535,98.7798981666565,102.14222288131714
16,16,16,16,Wagers23_2_SSU,SSU,The player who the coach like the best are the one who always gets to practice on time,-1,-1,10.037819862365723,3.610957145690918,6.473003387451172,7.669117450714111,9.140047073364258,1.412571907043457,5.8564772605896,6.900299072265625,3.272292137145996,5.384468078613281,10.258938789367676,3.7090702056884766,6.892853736877441,8.39781379699707,9.346460342407227,1.5870742797851562,7.2938337326049805,6.689393043518066,3.1096105575561523,5.895504951477051,10.173648834228516,3.490499496459961,5.8354902267456055,8.537942886352539,11.294777870178223,1.6504745483398438,5.74446439743042,6.546420574188232,2.4952640533447266,6.2217302322387695,9.353126525878906,4.358220100402832,7.584664344787598,8.714189529418945,9.241641998291016,1.8247947692871094,5.576366424560547,7.5435075759887695,1.996455192565918,4.316969871520996,9.526652336120605,4.279218673706055,5.928839683532715,7.937364101409912,10.294559478759766,2.2970056533813477,5.846458435058594,6.2303924560546875,1.1926021575927734,4.969423294067383,140.209,138.666,130.035,134.843,144.437,95.94997215270996,99.31826829910278,99.25116157531738,96.65042734146118,94.53144025802612
17,17,17,17,Wagers23_2_SSG,SSG,The player who the coach likes the best are the one who always gets to practice on time,-1,-1,10.037819862365723,3.610957145690918,6.473003387451172,7.669117450714111,7.513382911682129,2.7491140365600586,4.410346031188965,6.333893775939941,2.445547103881836,5.298434257507324,10.258938789367676,3.7090702056884766,6.892853736877441,8.39781379699707,8.594310760498047,3.315699577331543,3.6426992416381836,6.18415641784668,2.3058652877807617,6.237723350524902,10.173648834228516,3.490499496459961,5.8354902267456055,8.537942886352539,7.875511169433594,3.305511474609375,4.132577896118164,7.440225124359131,1.6205263137817383,6.684421062469482,9.353126525878906,4.358220100402832,7.584664344787598,8.714189529418945,8.819015502929688,2.9843711853027344,4.017551422119141,6.1123199462890625,1.6917877197265625,4.994904518127441,9.526652336120605,4.279218673706055,5.928839683532715,7.937364101409912,7.982800483703613,2.899142265319824,3.6086997985839844,5.687944412231445,1.300241470336914,5.153685569763184,138.375,136.738,127.519,142.495,143.822,92.30302858352661,95.76937198638916,95.84741592407227,95.20288372039795,90.251229763031
18,18,18,18,Wagers23_2_SPU,SPU,The players who the coach like the best is the one who always gets to practice on time,-1,-1,10.944689750671387,3.130392074584961,6.763050079345703,6.665766716003418,6.996015548706055,1.8425827026367188,6.261313438415527,5.058058738708496,2.16750431060791,4.462714195251465,11.207599639892578,2.741917610168457,6.916177749633789,7.079475402832031,7.931454658508301,2.042888641357422,6.917695999145508,7.084151744842529,2.178471565246582,5.394072532653809,10.815537452697754,3.537107467651367,6.7343902587890625,7.83714485168457,9.401662826538086,1.9531469345092773,6.111542224884033,7.009827613830566,2.128140449523926,6.623659610748291,10.079291343688965,3.3353004455566406,7.2880353927612305,6.809223651885986,8.076101303100586,1.9807329177856445,6.2493181228637695,7.319182395935059,1.6851921081542969,4.303168296813965,10.88232135772705,3.2849655151367188,6.289068222045898,7.175511360168457,8.993629455566406,1.9960832595825195,6.1789445877075195,5.888060569763184,1.3091278076171875,4.413412094116211,126.674,131.232,122.137,132.066,133.122,89.79044437408447,95.27808284759521,98.70103073120117,92.07807493209839,90.82457971572876
19,19,19,19,Wagers23_2_SPG,SPG,The players who the coach likes the best is the one who always gets to practice on time,-1,-1,10.944689750671387,3.130392074584961,6.763050079345703,6.665766716003418,7.311532497406006,3.1901063919067383,4.186776161193848,4.067718505859375,1.5515031814575195,4.384547233581543,11.207599639892578,2.741917610168457,6.916177749633789,7.079475402832031,8.425647735595703,4.20307731628418,3.5024681091308594,6.005428314208984,1.6660966873168945,5.674653053283691,10.815537452697754,3.537107467651367,6.7343902587890625,7.83714485168457,8.127415657043457,2.919973373413086,3.749415397644043,6.924599647521973,1.6098575592041016,6.423437118530273,10.079291343688965,3.3353004455566406,7.2880353927612305,6.809223651885986,9.014351844787598,2.85391902923584,3.883544921875,5.173521041870117,1.4938688278198242,4.904195785522461,10.88232135772705,3.2849655151367188,6.289068222045898,7.175511360168457,8.619462013244629,2.9557714462280273,3.1840410232543945,4.148700714111328,1.2335891723632812,4.309903144836426,130.89700000000002,131.85399999999998,122.435,135.158,129.997,87.25137424468994,93.04722309112549,94.7161512374878,90.47245836257935,86.12050533294678
20,20,20,20,Wagers23_2_PSU,PSU,The player who the coaches likes the best are the one who always gets to practice on time,-1,-1,10.037819862365723,3.610957145690918,6.473003387451172,8.316503524780273,10.322925567626953,3.145112991333008,4.6301679611206055,5.228653907775879,2.324451446533203,5.2719831466674805,10.258938789367676,3.7090702056884766,6.892853736877441,10.495201110839844,11.186946868896484,2.9399280548095703,3.886744499206543,5.712151527404785,2.179652214050293,6.127394676208496,10.173648834228516,3.490499496459961,5.8354902267456055,8.608469009399414,10.305885314941406,3.240553855895996,3.6468982696533203,5.805782318115234,1.7075567245483398,6.589053630828857,9.353126525878906,4.358220100402832,7.584664344787598,8.842107772827148,10.859509468078613,3.2743616104125977,3.9369382858276367,5.393671035766602,1.765019416809082,5.061400413513184,9.526652336120605,4.279218673706055,5.928839683532715,9.813817977905273,9.525236129760742,2.823751449584961,4.085942268371582,5.755528450012207,1.3569660186767578,5.502342224121094,137.483,132.377,125.385,126.93,141.368,95.44662857055664,99.41221237182617,96.57010698318481,96.74947261810303,94.51125526428223
21,21,21,21,Wagers23_2_PSG,PSG,The player who the coaches like the best are the one who always gets to practice on time,-1,-1,10.037819862365723,3.610957145690918,6.473003387451172,8.316503524780273,6.987288475036621,1.4441404342651367,6.304060935974121,6.016387939453125,3.0134201049804688,5.316108703613281,10.258938789367676,3.7090702056884766,6.892853736877441,10.495201110839844,7.72597074508667,1.6121940612792969,7.302187442779541,6.547641754150391,2.7515907287597656,5.839070796966553,10.173648834228516,3.490499496459961,5.8354902267456055,8.608469009399414,9.858461380004883,1.8845033645629883,6.109379291534424,5.722966194152832,2.2935314178466797,6.116666793823242,9.353126525878906,4.358220100402832,7.584664344787598,8.842107772827148,7.508913040161133,2.053521156311035,5.273046970367432,6.370405197143555,1.9882020950317383,4.518898963928223,9.526652336120605,4.279218673706055,5.928839683532715,9.813817977905273,7.793477535247803,1.4675941467285156,6.624802112579346,5.584275245666504,1.3953075408935547,5.45104455947876,132.754,134.96200000000002,127.226,126.467,138.41899999999998,93.9190788269043,98.96165800094604,97.73248720169067,93.89220762252808,93.41723680496216
22,22,22,22,Wagers23_2_PPU,PPU,The players who the coaches likes the best is the one who always gets to practice on time,-1,-1,10.944689750671387,3.130392074584961,6.763050079345703,6.638861656188965,10.329261779785156,3.619217872619629,4.132216453552246,4.726351737976074,1.3944721221923828,4.246476173400879,11.207599639892578,2.741917610168457,6.916177749633789,7.394055366516113,11.145294189453125,3.2352075576782227,3.8834991455078125,5.900959014892578,1.4354619979858398,5.794814109802246,10.815537452697754,3.537107467651367,6.7343902587890625,7.368984222412109,11.957536697387695,2.8134994506835938,3.557973861694336,6.937312126159668,1.7722387313842773,6.443528175354004,10.079291343688965,3.3353004455566406,7.2880353927612305,7.520431995391846,11.32901668548584,3.1439828872680664,3.6222591400146484,5.24349308013916,1.4897098541259766,5.051551818847656,10.88232135772705,3.2849655151367188,6.289068222045898,7.864843368530273,10.752242088317871,2.6199426651000977,3.688981056213379,4.967789649963379,1.2268028259277344,4.334068298339844,130.47899999999998,127.941,121.498,131.192,133.57299999999998,91.14723587036133,95.49546480178833,98.49009132385254,93.36714744567871,90.42613792419434
